FileName,ID_Num,avg_silence_duration.ms.,avg_syllable_duration.ms.,avg_sylls_freq_range.Hz.,avg_sylls_lower_freq.Hz.,avg_sylls_upper_freq.Hz.,bout_duration.ms.,largest_silence_duration.ms.,largest_syllable_duration.ms.,largest_sylls_freq_range.Hz.,max_sylls_freq.Hz.,mean_syllable_stereotypy,min_sylls_freq.Hz.,num_syllable_per_bout_duration.1.ms.,num_syllables,num_syllables_per_num_unique,num_unique_syllables,overall_sylls_freq_range.Hz.,sequential_repetition,smallest_silence_duration.ms.,smallest_syllable_duration.ms.,smallest_sylls_freq_range.Hz.,stdev_silence_duration.ms.,stdev_syllable_duration.ms.,stdev_syllable_stereotypy,stdev_sylls_freq_range.Hz.,syll_correlation_threshold,syllable_pattern,syllable_stereotypy,subspecies
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_Junco-hyemalis-657208-bout3.gzip,657208,3.338555105,3.788705201,7.675538602,8.205580045,8.661003512,7.35508311,32.38095238,53.33333333,2321.052632,5845.614035,4.287418671,3567.54386,-4.264040668,3.091042453,22,0,2321.052632,1,21.9047619,38.41269841,1848.245614,2.598339997,2.641445387,NA,107.1859975,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[72.77836094],oreganus
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_Junco-hyemalis-660255-bout1.gzip,660255,3.362357548,4.107858281,7.187069102,8.43451055,8.679729665,7.525254841,42.22222222,104.7619048,1633.333333,6275.438596,4.199020601,4427.192982,-4.480732365,3.044522438,7,1.098612289,1891.22807,0.9,20.63492063,49.20634921,902.6315789,5.156988331,12.07375146,1.236164541,311.4092331,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 13, 13, 13, 13, 13, 13, 13, 13]",[67.49515085 65.74695019],oreganus
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_Junco-hyemalis-660255-bout2.gzip,660255,3.488404703,4.053418134,7.290243753,8.401126134,8.678465268,7.428625524,40,87.61904762,1719.298246,6232.45614,4.192662503,4212.280702,-4.484186589,2.944438979,6.333333333,1.098612289,2063.157895,0.777777778,26.98412698,47.93650794,1117.54386,4.453623826,9.303938034,6.262638821,220.5198457,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 12, 12, 12, 12, 11, 11, 12]",[65.55203513 60.28465903 72.75973909],oreganus
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_Junco-hyemalis-660255-bout3.gzip,660255,3.634371218,3.946040952,7.264846803,8.413322793,8.681502622,7.469817052,41.9047619,79.68253968,1805.263158,6318.421053,4.236847092,4341.22807,-4.47408482,2.995732274,10,0.693147181,2020.175439,0.947368421,33.01587302,42.85714286,1031.578947,2.570476083,8.974687367,5.170121962,306.4409405,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 12, 12, 12, 12, 12, 12, 12]",[65.53353162 72.84518821],oreganus
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_Junco-hyemalis-660594-bout1.gzip,660594,3.312214365,4.343805422,8.078321377,8.257780441,8.858589867,7.0223852,34.125,85.45833333,3508.77193,7298.245614,4.052721706,3695.906433,-4.624489916,2.397895273,1.375,2.079441542,3649.122807,0,23.625,69.70833333,2807.017544,3.199335024,4.178067735,1.83899676,241.699393,53.5,"[0, 1, 2, 3, 2, 1, 6, 7, 6, 9, 10]",[56.57084189 59.67548077 56.41534392],hyemalis
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_Junco-hyemalis-660594-bout2.gzip,660594,2.939442466,4.442610406,8.178457186,8.207569754,8.879776572,7.113074246,27.125,93.91666667,3976.608187,7578.947368,4.012817467,3461.988304,-4.628167611,2.48490665,3,1.386294361,4163.74269,0.454545455,12.54166667,77.875,3181.28655,4.378533926,4.721788174,0.657407492,268.25744,53.5,"[0, 1, 1, 1, 0, 1, 1, 1, 8, 1, 1, 11]",[54.83760684 55.76732143],hyemalis
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_Junco-hyemalis-660594-bout3.gzip,660594,3.020240094,4.429079179,8.091644715,8.211811542,8.839926252,7.116157373,26.25,90.125,3649.122807,7204.678363,4.028619586,3602.339181,-4.631250746,2.48490665,4,1.098612289,3649.122807,0.818181818,13.41666667,77.58333333,2573.099415,4.681392486,3.882365109,NA,297.7848578,53.5,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 11]",[56.1833015],hyemalis
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_Junco-hyemalis-662858-bout1.gzip,662858,3.328521265,4.314984983,7.717891013,8.13370699,8.632098652,7.507072434,39.66666667,81.08333333,2385.964912,5707.602339,4.327677529,3274.853801,-4.616700708,2.890371758,18,0,2479.532164,1,21.875,70,2105.263158,4.557077201,2.736533054,NA,70.8096051,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[75.76811284],oreganus
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_Junco-hyemalis-662858-bout2.gzip,662858,3.513947196,4.273695856,7.684985577,8.14281867,8.624656757,7.409918492,40.54166667,75.83333333,2339.181287,5660.818713,4.248779907,3274.853801,-4.637329807,2.772588722,16,0,2432.748538,1,26.83333333,67.95833333,1964.912281,4.048762385,2.011936314,NA,106.6830807,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[70.01992935],oreganus
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_Junco-hyemalis-662858-bout3.gzip,662858,3.634909884,4.197201948,7.656109653,8.158304388,8.62317271,7.4598428,48.125,69.41666667,2245.614035,5660.818713,4.276259074,3368.421053,-4.626629499,2.833213344,17,0,2339.181287,1,31.79166667,63.29166667,1964.912281,4.578911219,1.691289469,NA,72.54346553,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[71.97069869],oreganus
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_Junco-hyemalis-663743-bout1.gzip,663743,3.126699618,3.722941812,7.586955232,8.358126374,8.730724674,7.087330011,121.625,43.75,2245.614035,6362.573099,4.126168811,4163.74269,-4.142891001,2.944438979,9.5,0.693147181,2245.614035,0.888888889,14.58333333,32.08333333,561.4035088,24.70142891,2.819267992,NA,364.1461303,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0]",[61.94016331],oreganus
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_Junco-hyemalis-663743-bout2.gzip,663743,3.075294096,3.760287707,7.649577951,8.351208054,8.746441223,6.981779914,107.3333333,49,2619.883041,6690.05848,4.144024502,4070.175439,-4.148566562,2.833213344,17,0,2666.666667,1,12.25,35.875,1730.994152,22.93162895,3.410387732,NA,209.7988425,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[63.05608079],oreganus
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_Junco-hyemalis-663743-bout3.gzip,663743,3.053165534,3.79521376,7.688143142,8.35055807,8.759052828,6.998699883,113.4583333,48.125,2339.181287,6502.923977,4.118937853,4116.959064,-4.165486534,2.833213344,17,0,2432.748538,1,11.66666667,38.5,2058.479532,24.68170466,2.776809216,NA,82.60519309,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[61.493892],oreganus
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_Junco-hyemalis-667170-bout1.gzip,667170,3.695834379,4.425753497,7.938361526,8.138480269,8.729023655,7.18699557,48.70833333,88.66666667,3181.28655,6596.491228,4.211298932,3228.070175,-4.789100356,2.397895273,11,0,3415.204678,1,35,79.91666667,2573.099415,3.966976431,2.45542329,NA,192.2739236,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[67.44408824],oreganus
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_Junco-hyemalis-667170-bout2.gzip,667170,3.76431756,4.404786486,7.904250649,8.163021378,8.727577324,7.095582485,48.70833333,86.33333333,3181.28655,6549.707602,4.098595756,3415.204678,-4.792997391,2.302585093,10,0,3181.28655,1,39.375,75.25,2432.748538,3.412139899,3.627835205,NA,267.7996519,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[60.25561459],oreganus
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_Junco-hyemalis-667170-bout3.gzip,667170,3.677565694,4.46342332,7.909106168,8.148369101,8.721424309,7.20795246,47.83333333,100.0416667,3087.719298,6315.789474,3.949905767,3228.070175,-4.810057157,2.397895273,11,0,3134.502924,1,27.70833333,79.04166667,1730.994152,5.966625284,6.078103294,NA,358.6313144,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[51.93047306],oreganus
/Users/sarahhourihan/Library/CloudStorage/Box-Box/Creanza Lab/Sarah_Nicole/1-19-2024_newMLsongs/1-19-2024_newbouts/SegSyllsOutput_20240122_T162021/SegSyllsOutput_20660551_bout1.gzip,20660551,3.879762143,5.172594732,7.996966794,7.880989977,8.626126265,7.32980173,54.92063492,181.5873016,3309.649123,5888.596491,4.318922307,2621.929825,-5.383891595,1.945910149,7,0,3309.649123,1,42.53968254,171.4285714,2364.035088,5.113969427,3.34393448,NA,399.7049286,53.5,"[0, 0, 0, 0, 0, 0, 0]",[75.10764166],dorsalis
/Users/sarahhourihan/Library/CloudStorage/Box-Box/Creanza Lab/Sarah_Nicole/1-19-2024_newMLsongs/1-19-2024_newbouts/SegSyllsOutput_20240122_T162021/SegSyllsOutput_20660551_bout2.gzip,20660551,3.667488264,5.228352205,8.047329903,7.883307475,8.654358325,7.339743817,46.03174603,202.8571429,3309.649123,5931.578947,4.33809423,2621.929825,-5.393833608,1.945910149,7,0,3352.631579,1,30.47619048,168.5714286,2965.789474,5.769282667,10.26540739,NA,112.9446288,53.5,"[0, 0, 0, 0, 0, 0, 0]",[76.56149162],dorsalis
/Users/sarahhourihan/Library/CloudStorage/Box-Box/Creanza Lab/Sarah_Nicole/1-19-2024_newMLsongs/1-19-2024_newbouts/SegSyllsOutput_20240122_T162021/SegSyllsOutput_20660551_bout3.gzip,20660551,3.635913919,5.273755131,7.917440481,7.89252413,8.590247978,7.37378276,53.65079365,220,3051.754386,5673.684211,4.249624051,2664.912281,-5.427872674,1.945910149,7,0,3051.754386,1,21.26984127,178.0952381,2321.052632,14.62627572,14.80050059,NA,321.1037572,53.5,"[0, 0, 0, 0, 0, 0, 0]",[70.07906123],dorsalis
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_22260381.gzip,22260381,3.867722746,4.665402574,7.97955631,8.414335806,8.907223729,6.937758966,59.79166667,136.2083333,3836.25731,8233.918129,3.999982848,4397.660819,-4.991848771,1.945910149,2.333333333,1.098612289,3883.040936,0.666666667,38.5,66.20833333,1871.345029,8.829362315,21.63806873,5.672999381,664.8418747,53.5,"[0, 0, 0, 3, 3, 3, 6]",[58.60862993 50.58579726],hyemalis
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_23537251.gzip,23537251,3.170816163,4.488870425,8.004416348,7.935104548,8.655392037,7.349900483,42.29166667,97.41666667,3087.719298,5801.169591,4.212670251,2713.450292,-4.710843195,2.63905733,14,0,3134.502924,1,11.375,81.375,2760.233918,7.895125044,5.3502274,NA,105.4129988,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[67.536639],hyemalis
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_25398561.gzip,25398561,3.106080331,4.250714999,8.253065189,8.161242018,8.89496183,7.218909708,52.79166667,74.66666667,4116.959064,7625.730994,4.240921858,3321.637427,-4.510859506,2.708050201,15,0,4350.877193,1,11.66666667,41.70833333,1871.345029,9.838967855,7.995882911,NA,559.860499,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[69.47186553],hyemalis
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_25494291.gzip,25494291,4.06728418,4.431163961,7.625167082,8.381353372,8.758923174,7.219550528,70.29166667,103.8333333,2198.830409,6502.923977,4.122530956,4257.309942,-4.916965459,2.302585093,10,0,2292.397661,1,47.54166667,74.08333333,1918.128655,5.984104781,9.845352236,NA,100.5817731,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[61.71524332],hyemalis
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_25925751.gzip,25925751,3.280088509,4.632591683,8.12528105,7.976245471,8.731696534,7.036716347,35.58333333,104.4166667,3461.988304,6269.005848,4.376592297,2900.584795,-4.839491729,2.197224577,9,0,3461.988304,1,21.72916667,98,3274.853801,4.414922022,2.083909064,NA,56.22692048,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[79.56643211],oreganus
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_26597051.gzip,26597051,3.247085281,4.309421478,7.923070708,8.024643093,8.660216059,7.15128952,32.66666667,87.79166667,2947.368421,5847.953216,4.250850662,2900.584795,-4.586340188,2.564949357,6.5,0.693147181,2994.152047,0.916666667,16.91666667,61.83333333,1824.561404,4.634794888,6.695070036,NA,285.8526749,53.5,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[70.16507374],hyemalis
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_27063771.gzip,27063771,3.374026005,4.60717575,8.101790511,7.844567647,8.658456445,7.240052144,34.5625,103.9791667,3461.988304,5894.736842,4.462397099,2526.315789,-4.842156863,2.397895273,11,0,3461.988304,1,23.91666667,97.27083333,3087.719298,3.362118192,2.321870518,NA,119.0248193,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[86.69507687],hyemalis
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_27064181.gzip,27064181,3.325235841,4.556757354,8.382259878,8.016363921,8.896374979,7.360249743,35,98.4375,4584.795322,7485.380117,4.43318238,2900.584795,-4.795300351,2.564949357,13,0,4678.362573,1,25.08333333,93.1875,4210.526316,2.573176719,1.648179721,NA,110.6088355,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[84.19894401],hyemalis
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_27146261.gzip,27146261,2.887321301,3.977342472,8.112429592,8.204163321,8.845781465,7.250251004,21,54.83333333,3695.906433,7251.461988,4.431606623,3602.339181,-4.254518737,2.995732274,20,0,3695.906433,1,14.875,51.91666667,3181.28655,1.52910628,0.726860388,NA,109.5597255,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[84.06637145],hyemalis
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_27344101.gzip,27344101,3.31767641,4.347316567,7.995447677,8.006646003,8.686340066,7.272774479,37.33333333,79.625,3321.637427,6222.222222,4.368340973,2947.368421,-4.633717099,2.63905733,14,0,3321.637427,1,24.20833333,73.79166667,2807.017544,3.233728168,1.4892555,NA,152.1110333,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[78.91260487],hyemalis
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_27442121.gzip,27442121,3.270188059,4.061370502,7.688563398,8.117559004,8.601992898,6.893783121,45.64583333,60.08333333,2339.181287,5520.467836,4.467019997,3181.28655,-4.408876446,2.48490665,12,0,2432.748538,1,22.89583333,55.41666667,2058.479532,6.53371211,1.56136217,NA,72.84200647,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[87.09678722],hyemalis
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_27610881.gzip,27610881,3.065481803,4.329636248,7.961856733,8.171241468,8.750455247,7.612408922,35.29166667,169.6041667,3087.719298,6549.707602,4.307475109,3274.853801,-4.567886444,3.044522438,7,1.098612289,3368.421053,0.85,11.8125,38.9375,2432.748538,6.985509605,51.47820762,8.630273089,180.7891056,53.5,"[0, 1, 1, 0, 0, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]",[64.32690033 79.98344371 78.44797171],hyemalis
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_27610931.gzip,27610931,2.976273337,3.885219614,7.705708805,8.305981861,8.728335187,7.153002729,26.10416667,51.33333333,2432.748538,6362.573099,4.457938785,3836.25731,-4.208563733,2.944438979,19,0,2619.883041,1,18.08333333,42.875,2152.046784,1.953519976,1.917262493,NA,92.74285432,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[86.30942334],hyemalis
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_27611071.gzip,27611071,3.193558017,4.4612517,8.209056427,8.004416348,8.790977973,7.402565844,26.6875,89.6875,3836.25731,6736.842105,4.398082333,2900.584795,-4.69451563,2.708050201,15,0,3929.824561,1,23.47916667,85.16666667,3555.555556,1.07448308,1.015162822,NA,96.63584178,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[81.29482266],hyemalis
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_27611141.gzip,27611141,3.589749488,4.271153266,7.499432999,8.194196995,8.581731712,7.431916586,41.70833333,81.52083333,1871.345029,5426.900585,4.258921747,3368.421053,-4.659327895,2.772588722,16,0,2152.046784,1,27.85416667,67.95833333,1684.210526,3.040995931,3.35902426,NA,56.3349454,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[70.73367356],hyemalis
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_27744181.gzip,27744181,3.32173321,4.591641586,8.037710076,8.272373914,8.848360376,7.305636144,32.375,101.5,3228.070175,7064.327485,4.427468686,3836.25731,-4.820729446,2.48490665,12,0,3274.853801,1,23.91666667,96.83333333,2994.152047,2.450694346,1.466925446,NA,76.83019049,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[83.71922884],hyemalis
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_27745401.gzip,27745401,3.556181048,4.534186698,8.135992705,8.062363592,8.785876141,7.226148402,40.83333333,96.54166667,3789.473684,6830.409357,4.363634753,3087.719298,-4.828253114,2.397895273,11,0,3789.473684,1,30.33333333,81.08333333,3228.070175,3.511997185,4.320749502,NA,167.3781878,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[78.54209731],hyemalis
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_27745521.gzip,27745521,3.330978268,4.040285914,8.120654981,8.056837478,8.775199496,7.312275496,35.875,63.875,3602.339181,6643.274854,4.429552622,3087.719298,-4.421903742,2.890371758,18,0,3602.339181,1,24.20833333,48.125,3134.502924,3.358732506,4.577771928,NA,131.2385443,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[83.89387621],hyemalis
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_28033581.gzip,28033581,3.49080954,4.354816834,8.409079852,8.454542226,9.120109488,7.248385526,37.04166667,79.625,4584.795322,9216.374269,4.421177216,4631.578947,-4.683436206,2.564949357,13,0,4631.578947,1,30.91666667,76.125,4350.877193,1.647570525,1.119923653,NA,70.07540228,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[83.19416523],hyemalis
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_28033611.gzip,28033611,3.183120705,3.612043405,7.498045074,8.288184521,8.654227215,7.431571163,26.54166667,39.95833333,2011.695906,5894.736842,4.329269168,3789.473684,-4.099366652,3.33220451,28,0,2152.046784,1,21.58333333,31.20833333,1403.508772,1.204787344,2.047060776,NA,128.8657632,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[75.88880436],hyemalis
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_28253801-bout-1.gzip,28253801,3.315234406,4.043781995,7.993192885,7.966890626,8.665238627,7.053117452,32.08333333,60.375,3228.070175,6035.087719,4.341255352,2666.666667,-4.414060112,2.63905733,14,0,3415.204678,1,24.5,50.45833333,2245.614035,2.251503138,2.613042566,NA,300.0827979,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[76.80389479],hyemalis
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_29211301.gzip,29211301,3.352483603,4.149048916,8.229121179,8.092241196,8.842745538,7.274190767,34.41666667,67.95833333,4116.959064,7298.245614,4.374389075,3087.719298,-4.501602016,2.772588722,8,0.693147181,4304.093567,0.933333333,22.45833333,59.64583333,1871.345029,2.816221817,1.793191676,NA,511.8835635,53.5,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[79.39132258],hyemalis
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_29488741-bout-1.gzip,29488741,3.680490143,3.797805036,7.733910141,8.03188711,8.579055437,7.405929785,49.20634921,60.31746032,2450,5458.77193,4.251175125,2922.807018,-4.410197493,2.995732274,10,0.693147181,2578.947368,0.789473684,23.17460317,36.50793651,2106.140351,6.438937086,5.935118382,2.689240684,107.3656128,53.5,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0]",[72.08942372 68.28626307],hyemalis
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_29666181-bout-1.gzip,29666181,3.306944843,4.47273958,7.826149061,8.330335044,8.796352203,7.3659835,42.53968254,101.5873016,2664.912281,6748.245614,4.223082268,4040.350877,-4.726926153,2.63905733,14,0,2750.877193,1,21.58730159,80,2364.035088,5.967353304,4.898274114,NA,88.29500688,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[68.24350524],hyemalis
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_29697251.gzip,29697251,3.415787661,4.195435324,7.679110969,7.917204965,8.489576178,7.500643547,41.58730159,80.31746032,2364.035088,4942.982456,4.183478942,2621.929825,-4.556204609,2.944438979,9.5,0.693147181,2364.035088,0.611111111,20.31746032,54.92063492,1891.22807,5.285150823,5.873630491,0.709968411,107.2674551,53.5,"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1]",[66.09567673 65.09162977],hyemalis
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_29804251-bout-1.gzip,29804251,2.846285426,3.392829132,7.731580783,8.193658347,8.674257174,7.503702996,19.54166667,37.625,2760.233918,6222.222222,4.409409617,3368.421053,-3.84014137,3.663561646,19.5,0.693147181,2900.584795,0.973684211,14.875,24.5,1497.076023,1.438407014,1.751278773,NA,227.666214,53.5,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[82.22090733],hyemalis
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_29804261-bout-1.gzip,29804261,2.528714379,3.07348697,7.078226235,8.326158474,8.56970957,7.759667477,26.54166667,31.79166667,1543.859649,5614.035088,4.171908364,3976.608187,-3.525560984,4.234106505,69,0,1684.210526,1,7.583333333,9.041666667,795.3216374,3.553460315,6.66859376,NA,98.86159606,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[64.83907066],hyemalis
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_29804331-bout-1.gzip,29804331,3.04220494,3.952556958,7.681107097,8.319227087,8.735882392,7.498061914,25.08333333,55.70833333,2385.964912,6409.356725,4.276053163,4023.391813,-4.279186116,3.218875825,12.5,0.693147181,2432.748538,0.958333333,16.33333333,47.83333333,1964.912281,2.063590023,2.106808023,NA,117.5191269,53.5,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[71.9558807],hyemalis
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_29915971.gzip,29915971,4.133768755,5.094172094,8.108917119,8.117500862,8.799906801,7.162766569,71.74603175,179.3650794,3438.596491,6791.22807,4.002302222,3309.649123,-5.371007206,1.791759469,3,0.693147181,3524.561404,0.8,40.31746032,154.6031746,3180.701754,12.75108125,8.960407674,NA,107.5993198,53.5,"[0, 0, 0, 0, 0, 5]",[54.72399189],hyemalis
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_30565061.gzip,30565061,3.515200994,4.602813244,7.753548248,8.186737904,8.67064187,7.170311833,45.9375,109.0833333,2432.748538,5894.736842,4.145369278,3461.988304,-4.867726699,2.302585093,5,0.693147181,2526.315789,0.666666667,19.6875,91.14583333,2152.046784,7.81641877,4.678525875,7.186495916,112.0204912,53.5,"[0, 0, 2, 0, 0, 0, 0, 0, 0, 2]",[58.05931415 68.22255414],oreganus
